SMILES,TARGET_Oxidation Potential (vs Li/Li+)
OC[C@@H](O)c1cnoc1,1.542240917
O=C1CCC23CN(C2)[C@@H]13,0.739431256
[H]/N=C1\OCO[C@@H]1C(C)=O,1.586123897
C[C@H]1C[C@@](C#N)(CO)C1,2.270320795
CC[C@]12CN[C@H]1C(=O)O2,0.977973661
CC/N=C1/CC[C@@H](C)O1,0.750265161
COCC1(C#N)CCC1,2.040855158
OC1=NC[C@@H]2CC[C@H]1C2,1.39861523
OC=N[C@H]1C[C@H]1C1CC1,0.495058365
OCC(O)(CO)[C@H]1CN1,1.028004768
C/N=C(\C#N)OC(C)=O,2.171469833
O=C1[C@@H](CO)NC12CC2,0.628081452
C[C@H]1C[C@H]2C(O)=N[C@@]12C,1.520126482
CC[C@H]1CO[C@H](C#N)C1,2.448376897
C#C[C@@]12C[C@@]3(O)C[N@]1[C@H]32,1.004788352
C[C@H]1C(=O)[C@H]2N3CC12C3,0.394869509
C/N=C1/C[C@](C)(C#N)O1,1.618552603
O=C1CCN2[C@H]1[C@@H]1C[C@@H]12,0.562513665
OC[C@H]1CN=COCO1,1.336815154
[H]/N=C1\O[C@H]2[C@H]3[C@H]4[C@@H]1[C@@H]2[C@@H]34,1.403433205
CCN1[C@@H]2C=C[C@H]1C2=O,0.738258298
N#C[C@@H]1OCC[C@@H]1C=O,2.542076682
CN(C=O)[C@H]1CN=C1O,1.213550361
C[C@@]12OC[C@H]3[C@@H]1[C@H]1[C@@H]2[N@]13,1.006165812
CN[C@@H]1C(=O)O[C@H]1C=O,1.143084775
C#CC#CC(O)=NCC,1.839157584
C[C@@H]1C(=O)N2C=NC[C@H]12,1.320920346
C#C[C@H](N)[C@H](C#N)CO,1.850093023
Cn1cc(CO)oc1=O,0.630266719
C[C@@]1(O)[C@H]2C[N@@]2C12CC2,0.837139889
N#C[C@@H]1C=CCCO1,2.152518286
[H]/N=C1\O[C@H]2C[C@]1(NC)C2,0.559583374
[H]/N=C1/C[C@@H](CCC#N)O1,2.109962667
Nc1noc2cnoc12,1.382243277
N=C1NC2(COC2)CO1,1.195628088
CCCC(=O)N1CCC1,1.03451365
OCCC[C@H]1N[C@H]1CO,1.351182683
C1C[C@]2(C[C@]3(CN3)C2)O1,1.053990793
CC[C@H]1N[C@]1(C)C(C)=O,1.14946773
[H]/N=C1\OC[C@@](C)(C#C)O1,1.551511246
C/N=C1/CNCC(=O)O1,1.406736276
CCc1cnc(O)[nH]1,0.021944045
O=C[C@H]1[C@H]2C[C@H]2[C@H]2C[N@]21,0.781799087
CC[C@H](C(=N)O)[C@H]1CO1,1.881046584
C#C[C@@H](C(=O)O)N(C)C,0.65642188
[H]/N=C/O[C@H]1CC(=O)CO1,1.710805394
N#C[C@H]1N=CO[C@H]2C[C@H]21,2.015549582
N=C(O)[C@H]1CC(=O)CO1,1.810029603
CN1CC(=NO)C1,0.47942085
C#CC(=O)COC(=N)O,2.096320725
O[C@]12C=C[C@@H]3[C@H](C1)[N@]3C2,0.837123943
C#CCn1ccnc1O,0.382998856
C[C@H]1COCO[C@H]1C#N,2.384650075
C[C@H]1C=C[C@H]2CC(=O)N12,1.240639625
CO[C@H]1[C@@H]2C=C(C)[C@H]1N2,0.246440518
CC[N@@]1C[C@H]1CC(=N)O,0.450583816
CC(=O)N(C=O)C1CC1,1.337995719
c1nc([C@H]2CCO2)n[nH]1,1.670035833
CC(=O)[C@@]1(C#N)C[N@]1C,1.561169671
O[C@H]1CC[C@H]1CN1CC1,0.64660573
O[C@H]1C[C@@]2(C1)[C@H]1CC[N@]12,0.775291402
C1CO[C@@H](CN2CC2)C1,0.567687712
CN(C=O)CC#CCO,1.487889286
C#C[C@@]12N[C@@H]1[C@H](O)[C@@H]2O,0.793522354
N#CCC(=O)C1(O)CC1,1.893489874
CCOc1cc(N)on1,0.529742592
CC[C@H]1CN=C(CO)O1,1.479992324
CCCNC(=O)C(N)=O,1.810681654
[H]/N=C1/CC(O)=NCCO1,1.928463207
[H]/N=C1\O[C@@H]2C[C@@H]2O[C@@H]1C,1.356799783
O[C@H]1[C@@H](O)C[N@@]2C[C@@H]12,0.958117063
O=C[C@]12[C@@H]3C[N@@]1[C@H]2C3=O,1.81514283
[H]/N=C1\O[C@@H]2CCN[C@]12C,0.67175843
C[C@H]1[C@@H]2[C@H]3N2C(=O)[C@@]13O,1.248772722
CO[C@@H](C)[C@]12CC[C@H]1N2,1.040956576
C#CC[C@H](O)[C@@H](O)C#N,2.507288868
C[C@H]1OC(=O)[C@H]1CC#N,2.77315223
CC(C)(O)[C@@]1(C)CN1,0.869214532
CC1=C[C@H]2N[C@H]2[C@@]12CO2,0.857848149
CO[C@H]1OCC[C@H]2N[C@@H]12,1.142630102
C1=NC[C@H]2CO[C@H](C2)O1,1.103236859
N#C[C@@H]1C[C@H](O)[C@@H]1C=O,2.114044376
OC=N[C@H]1CC[N@@]2C[C@@H]12,1.011934805
O=CC(=O)N1CCCC1,1.433063477
C[C@@H]1C=CN=C(O)CO1,0.763333455
O=C1C[C@H]2C[C@H]2NC1=O,1.333642503
Oc1nocc1[C@H]1CN1,1.083407776
C[C@]1(O)C(=O)O[C@H]1C#N,2.350117282
N#C[C@H]1O[C@H]2CC[C@H]21,2.008730346
N#C[C@]12O[C@H]1[C@H]1C[C@H]12,1.266301589
O[C@H]1CC=C([C@H]2CN2)C1,0.531629577
CC[C@@]1(C)CC(O)=N1,1.771592336
O[C@H]1Cn2cccc21,0.40413209
C(=N/C1CC1)\OC1CC1,0.493199815
N=C1C[C@@H](C=O)C(O)=N1,1.796780656
[H]/N=C1\O[C@@H](CC)C[C@H]1O,1.57749826
[H]/N=C/OC1(C#C)COC1,1.918710442
C[C@@]1(C#N)CCC[C@H]1O,2.318724747
CC#C[C@]12COC[C@H]1N2,1.020418713
[H]/N=C1\OCCOCC1=O,1.511658601
OC1=N[C@@H]2[C@@H]3C=C[C@]12C3,1.079123888
CNC1=CC(=O)C[C@H]1C,0.506422405
C#C[C@H](O)[C@@H]1N[C@@H]1C,1.391688685
N#C[C@H]1NC[C@@]12CO2,1.70494735
C/N=C1\OCCN=C1O,1.051772078
O=C1CCC(=O)N2C[C@@H]12,1.935327861
N#CC[C@H](O)C(=N)O,2.226105902
OC[C@H]1[C@H]2CN=C(O)N21,1.585148801
Cn1cccc1N=CO,0.017723785
[H]/N=C1\OCC(C)=C[C@H]1O,1.461111092
OC1=N[C@H]2CC=C[C@@H]12,1.122091667
N[C@H]1COC1=O,1.397294388
C#C[C@H](O)[C@]1(C)CN1,1.254597881
C[C@@H](O)[C@@]1(C#N)C[N@@]1C,1.335891975
O[C@H]1[C@H]2CCN2C12CC2,0.197993765
C[C@@]12C=CN=C(O)[C@@H]1O2,0.973007968
CC1(C)C[C@@]12NCC2=O,0.172071989
O=CN1CC[C@]2(CO2)C1,1.468610954
C[C@H]1C[N@@]1CC(C)(C)O,0.459592186
[H]/N=C1\OC[C@@]1(C)[C@H]1CO1,1.901552373
CC1=C(N)C[C@H](C)C1=O,0.365769188
O[C@H]1C[C@@H](CN2CC2)C1,0.762174296
O=C[C@H]1CC[C@H]2C[N@@]2C1,0.651406182
[H]/N=C1\O[C@@H](C#N)[C@@]1(C)N,1.566180639
C[C@@H](C=O)C(O)=NC=N,1.013965442
CC1=C[C@H]2[C@H]3[C@@H](O)[C@@H]1[N@]32,0.520164137
N#Cc1ocnc1N,1.053722616
CO/C=N/CC(=O)C#N,1.680958726
CN(CC#N)CCO,0.726685915
C[C@H]1C(=O)[C@@H](C)N=C1O,1.838236584
C/N=C1\O[C@H]2CCO[C@@H]12,1.074069864
CC(C#N)(C=O)C=O,2.709625169
CCNCc1ncon1,0.664888696
O=C1C=CN=C(O)CO1,1.723728974
O=C1[C@H]([C@H]2CN2)[C@@H]2N[C@H]12,1.079672584
COC[C@@]1(C)[C@@H](C)[N@@]1C,0.267980455
N=c1ncc(=O)nco1,2.203809676
O=C1[C@@H](O)C=C[C@H]2N[C@@H]12,1.255495075
C[C@@H](O)C(=O)C(F)(F)F,2.392241173
OC[C@H]1N[C@H]1CC1CC1,1.255614643
Cc1c[nH]cc1CCO,0.156679649
O=C1O[C@H]2C[C@H]2[C@@]12CN2,1.695130136
[H]/N=C1/CC(C#C)=CCO1,1.356382905
O=CCCn1ccnn1,1.763142264
C[C@]12OC[C@H]1N1CC[C@H]12,0.346427431
CN1C(=O)[C@]2(CO)C[C@H]12,0.69583867
CC1(C)CN=C(O)O1,1.978949472
CC(CO)(CO)C(=N)O,1.621182885
C#CCC[C@@H]1CN1C=O,1.817256235
C1=NC[C@]23CC[C@]2(C3)O1,0.482187466
C#C[C@@]12C[C@@H]1C(=O)N2C,0.84308089
CC(C)[C@@H](O)[C@@]1(C)CN1,0.830375344
CN=C1NC2(CC2)CO1,0.328902959
CCCOC[C@@H](N)C#N,1.421598865
C[C@@H](C=O)[C@@H](C)C(=N)O,1.745413748
C#C[C@@H]1[C@H](C=O)[N@]1CC,1.187644089
[H]/N=c1/ccocnc1=O,1.90110587
O[C@H]1C=C2CC[N@@]3[C@@H]1[C@@H]23,0.648006893
COC[C@@H](O)CC(=N)O,1.642071522
Cn1cncc1CCO,0.516935845
O=CC[C@]12CO[C@H]1CN2,0.677649016
CC#CC#CC(=N)O,1.58355594
C#CC[C@@](O)(C#N)C=O,2.698156183
CO[C@@H](C#N)[C@@H](O)CO,2.033871996
N=C(O)[C@H](C=O)CCO,1.804355545
CC[C@H]1C(=O)N2C[C@@]12C,1.317738818
[H]/N=C/OC[C@H]1CC(O)=N1,1.332002121
OC[C@H]1C[N@@]2C[C@@]12CO,0.826834918
COC(C(=N)O)C(=N)O,1.246821222
CCC[C@H]1C[C@H]1N=CO,0.729998496
O=C[C@]12C[C@H]1NCC2=O,0.916860263
C[C@H]1N[C@]12C(=O)[C@@H]1C[C@@H]12,1.251171885
N#C[C@H](O)[C@]12C[C@H](C1)O2,1.922222536
C[C@H]1[C@H]2[C@@H](O)[C@H]2[C@H]2C[N@]21,0.344407154
CC1=C(C)C(O)=NCC1,1.065757337
CC[C@H]1N[C@H]1C(=O)C#N,2.114551251
C[C@@H]1N[C@]1(C#N)[C@@H](C)O,1.826042029
O=C1COC/C(=N\O)C1,1.641622962
C[N@@]1C[C@H]1C#CCO,0.799919516
CCc1concc1=O,1.922115179
[H]/N=C1\OC(=O)[C@H](N)[C@@H]1C,1.582610837
N#CC(C#N)(C=O)CO,3.344684283
N=C(O)[C@@H](O)[C@@H](O)CO,1.735210278
C[C@@]1([C@@H](O)C(=N)O)CN1,1.314589106
C#C/C(=N\C)OC=O,1.962777096
N=C(O)OC1CCCC1,1.925454612
N=c1[nH][nH]cc1CO,0.080978276
C1=NCC2(CO1)COC2,1.571507497
C1O[C@H]1[C@H]1NC12COC2,1.434074512
C#Cc1o[nH]c(=N)c1N,0.295702303
C[C@@H](O)C[C@H]1NCC1=O,0.835777288
C/N=C1\OCC[C@H]1C,0.888627078
O=C[C@H](O)[C@@]12CC[N@]1C2,1.121202651
OC1=N[C@H](C2CC2)C=C1,1.688959025
CCO[C@H]1C=CN=C1O,0.781384255
C[C@H]1C[C@H]2N=C(O)O[C@@H]12,1.625816707
CCOC1=NC[C@H](C)N1,0.297859759
OC[C@@]12O[C@H]3[C@H]4[C@@H]1[N@@]4[C@H]32,1.517902988
C[C@H]1O[C@]12[C@@H]1[C@H]3CN1[C@H]32,0.814232962
[H]/N=C1\OCCC[C@H]1C#C,1.437416671
C[C@@H](O)C(O)=NCC=O,1.840451849
N=C(O)Oc1ncno1,2.099858598
N=C(N)N=C(O)CC=O,0.856625986
Cn1ncc(CO)n1,1.436608365
CC[N@]1[C@@H]2C(=O)OC[C@@H]21,1.150490425
FC(F)(F)C#C[C@H]1CO1,2.721553425
C[C@]12CN=CO[C@H]1CO2,1.313463656
CC[C@@H](C)[C@H]1N[C@H]1C=O,1.640805837
[H]/N=C1\OC[C@]1(N)[C@@H](C)O,1.071096736
O=C[C@@H]1C[C@H](O)[C@@H]2C[N@]12,1.168360699
N=CN=C(O)CC(=N)O,2.033532797
CC[C@@]12CN=CO[C@@H]1C2,0.932865576
[H]/N=C/O[C@@H](C)CC(C)=O,1.448105711
c1nc([C@H]2CO2)no1,2.488986179
C[C@H]1CC(=O)C/C1=N\O,1.621569614
c1onc2c1N[C@@H]1C[C@H]21,0.272909645
C[C@H]1C=C[C@H]2[C@@H]1N2C=O,1.311127492
C/N=C(\C)N(C=O)C=O,1.663899257
c1cnc([C@H]2CO2)nn1,1.325334151
COC[C@H](C#N)OC=O,2.576451404
[H]/N=C1\OC[C@@H]1CCCC,1.707292087
C1OC[C@H]2O[C@@H]1[C@@]21CN1,1.4332049
C[C@@]1(CC#N)C[C@H]1CO,1.733951251
O=CN1C[C@@H]1CCCO,1.691353347
CCOC(C)(C)CC#N,1.823349231
CC[C@@H](CC#N)[C@@H](C)O,1.945286569
CCc1nc(C)no1,2.062313275
C[C@H]1N2C[C@]3(O)[C@H]2[C@]13C,0.10523899
C/N=C1\O[C@@H]2C[C@H]1[C@H]2C,0.857539226
N#C[C@H](N)[C@@]1(CO)CN1,1.561957047
C1OCC23CN(C2)[C@H]13,0.597138856
OCC1=CCC[C@H]2N[C@@H]12,0.42696106
C[C@@H](O)CN=CO,1.532710255
c1[nH]nc2c1CCO2,0.569589784
N#CC[C@H]1CCN=CO1,1.745388278
N=C(N)c1nocc1N,0.683542706
[H]/N=C1\O[C@H]2[C@H]3CC[C@H]3[C@@H]12,1.667596202
OC1=NCCOCO1,1.954565616
CC(=O)CC(=O)N(C)C,1.104354267
O=Cn1cccnc1=O,1.795115878
C[C@@H](O)[C@@]12CC[N@]1C2,0.848927238
C#Cc1oncc1CC,1.373043475
C#C[C@H]1C=CCOC=N1,1.269839795
C[C@H]1CN=CO1,1.710969358
CC1=C2CN[C@H]2C(O)=N1,0.20772116
O=C1[C@@H](CCO)[C@H]2N[C@@H]12,1.124399114
N#C[C@H]1COCCN1,1.169523686
N#CC[C@@H](CO)CC=O,2.099126556
N=C(O)N1C=C[C@H](O)C1,0.544453514
CCN1CC(N)=CC1=O,0.609057872
CC(=O)[C@@]1(C)N[C@H]1C=O,1.708503815
C1=C[C@@H]2[C@H](OC1)[C@@H]1C[N@]21,1.102421133
CO[C@H](C#N)C[C@H]1CN1,1.563915704
[H]/N=C1\OC[C@@H]2C[C@]2(C)O1,1.221501705
O=CC1=CC[N@@]2C[C@@H]12,1.043871005
C[C@@H](N=CO)[C@@H](O)C#N,2.234852656
COC[C@@H]1[C@@H]2N=CO[C@H]12,1.187630259
C#C[C@H]1[C@H]2O[C@H]2[C@@]12CN2,1.398224072
[H]/N=C1/CC[C@@](C)(C#C)O1,1.459681373
C[C@@H](O)CN=CN=CO,1.018122268
C[C@H]1OC[C@H]2N[C@H]21,1.116235319
COC[C@H]1C[N@@]1C,0.674445726
CCCNc1cnno1,0.735445991
c1ncc(CC2CC2)o1,1.142403598
[H]/N=C1\OC[C@H]2[C@H]3C[C@H]3[C@@H]12,1.096236831
C[C@]12C[C@@H](O)C=C[C@H]1N2,0.54097049
CCOC1=NCCN1C,0.01900131
CN[C@@H](C)CC(=O)O,0.654772224
COC(=O)[C@H]1CC(O)=N1,2.11531984
CCO/C(=N/C)[C@H]1CN1,0.938066885
CC1(C)NC(=N)[C@@]12CO2,0.991070626
[H]/N=c1/ccnc(O)nc1,1.122648103
OC1=NC[C@@H]2OC[C@]12O,1.676326437
C1CN=C2NC[C@@H]2OC1,0.574104217
CCC#C[C@H](C#N)OC,2.272451957
N#C[C@@H]1OCC=C[C@@H]1O,2.145803857
O[C@]12C[C@H](C[N@@]3C[C@H]31)C2,0.629767564
Cn1ccc(C#N)c1O,0.492880313
[H]/N=C/Oc1noc(=O)o1,2.432702905
Cc1cc(CCO)on1,1.48246934
[H]/N=c1/cc(N)c(=N)[nH]o1,0.437983042
C[C@H]1CN=COCO1,1.237513748
CO[C@H]1CN=C1O,1.099863916
Nc1occc1C=O,0.370489504
NC1=C(C=O)C[C@H]2C[C@@H]12,0.190373656
C1C[C@H]([C@H]2C3CN2C3)O1,0.715869235
[H]/N=C/O[C@H]1CCC12CC2,1.420845728
CC(=O)n1cnc(N)n1,0.853125149
C#C[C@H](C)[C@H](C#N)OC,2.574702615
CC#CC[C@@]1(C=O)CN1,1.394376391
C[C@H]1[C@@H](CC=O)N1C=O,1.497429365
CC/N=C1/C=C(N)CO1,0.104834866
C[C@H]1C[C@H]2O[C@@]2(C#N)C1,2.273965825
C#C[C@@H]1COC(O)=N1,2.370159752
O=CN1C[C@H]2O[C@H]2C1=O,1.922524287
CCc1cncnc1F,2.114931463
COCc1ncc(C)[nH]1,0.258773566
[H]N=C1OCC(C#N)CO1,1.736512613
[H]/N=C1\OC[C@@H]2C[C@H](C)[C@H]12,1.370066995
[H]/N=C/O[C@]1(C)[C@H]2C[C@@H]1C2,1.540830088
C[C@H]1N=C(O)O[C@H]2C[C@H]21,1.79996527
C1C[C@@]23O[C@H]4CN([C@H]12)[C@H]43,0.016105042
Cn1cc([C@H]2CO2)nn1,1.359854816
OC1=NC[C@@H]2C[C@@H]2C1,1.442575842
C1CN(C2=NCCO2)C1,0.137401398
[H]/N=C/N(C=O)[C@H](C)CC,1.545646093
C[C@H]1C[C@](C)(C(=O)O)N1,1.276867852
C[C@H]1OCO[C@H]1C(=N)O,1.502021966
O=CC#C[C@@]12CC[N@]1C2,1.293955301
O=C[C@H]1CNCC(=O)C1,0.784259124
N#CC[C@@H](C#N)C=O,3.52774852
CC1=NC[C@H]2[C@@H](O)[C@H]2O1,1.034802114
C[C@H]1[C@H]2NC=C(C=O)[C@@H]12,0.171602065
Cc1cc(C(=N)O)c[nH]1,0.397153436
C[C@@]1(CO)NC[C@H]1C#N,0.993424379
[H]/N=C1\OC[C@H]1CN=CO,1.845160582
C[C@@]1(COCCO)CN1,1.090815865
C[C@H]1CN=C(N)C(=O)N1,0.903310972
c1cc2n(n1)C[C@H]1O[C@@H]21,1.313089553
C1=N\CCO[C@@H]2C[C@@H]2O/1,0.553040729
Nc1cn(CC=O)nn1,0.564994202
O/N=C1\C[C@H]2CO[C@@H]12,1.4935915
CC(O)=N[C@H](C)C=O,1.425222032
C#C[C@@](C)(C=O)N=CO,1.63599045
OC[C@@]12CC3=NC[C@@H]1N32,0.873072573
N#C[C@H](C=O)CCO,2.79731
C[C@H]1C[C@H]2[C@H]3N1C[C@@]23O,0.540960894
C[C@@]1(CCN2CC2)CO1,0.825853053
c1cc2n(c1)C[C@]21CO1,0.33324541
[H]/N=C1\N2[C@@H]3[C@H](C)[C@@]1(O)[C@@H]32,1.218377045
CO[C@H]1C=C(C)[C@H]2N[C@@H]12,0.695514089
OCCOc1ncon1,1.804937706
NCC(F)(F)F,2.097688048
c1coc(CN2CC2)n1,1.248428698
O=CN1CC=CCCC1,1.117806695
[H]/N=C1\O[C@H](C)[C@]12C[N@@]2C,1.0394054
C[C@H]1O[C@H]1C#CCC#N,1.836353041
CC#CCc1cnon1,2.062908309
C1O[C@H]1C12CN(C1)C2,0.819016583
OC[C@H]1C[C@@H](O)[C@H]2N[C@@H]12,1.065094414
CC[C@]1(O)[C@H]2C[N@]3[C@H]2[C@@H]31,1.00410964
N#C[C@H]1CO[C@H]2C[C@H]2O1,0.994878318
C#C[C@@H]1C[N@]1CC(=N)O,1.070608625
[H]/N=C1\OCC[C@H](O)[C@@H]1O,2.074584686
C[C@H]1N[C@]12[C@H](O)[C@@H]1O[C@@H]12,1.248699885
C[C@@]12CO[C@@H](C#N)[C@@H]1C2,1.765411666
CN1CC([C@@H](O)C=O)C1,0.30752835
C#C[C@H](OC)[C@H]1CN1,1.154136545
O=C1COC/C1=N/O,1.620738712
C#CCN=C(O)N=CO,2.080100624
C[C@H]1O[C@@]1(C#N)CO,2.62596038
O=CC1=CN2C[C@H]2CC1,0.561249597
NC1=NC[C@@H](O)CC1=O,1.018250393
CCc1ncco1,1.270286556
CC1(C)C=C/C(=N\O)C1,0.623226054
Cn1ncc2ccoc21,0.467698752
C[C@H]1CCN2CC1(O)C2,0.303330421
C[N@@]1C[C@H]1C(=O)CC#N,1.33722532
CCO[C@H]1[C@@H]2C=C[C@H]1N2,0.476493384
[H]/N=C1/C[C@@H](CC)CO1,1.469155804
[H]/N=C/N1C=CCOC1=O,1.00635514
O=C1C[C@H](O)[C@@H]2N[C@@H]2C1,1.72606114
N#CC1=C[C@@H](CO)CC1,1.688486821
C[C@@]1(O)CC=C[C@H]2N[C@H]21,0.903165251
CNc1c[nH]nc1C=O,0.223161823
CC1(C)OC(=O)[C@@]12CN2,1.645432958
C[C@@H](CO)[C@@]1(CO)CN1,0.89048291
CCN(CC=O)CC=O,0.466851576
CCc1n[nH]cc1O,0.510241903
[H]/N=C1/COCC[C@H](C)O1,1.399185876
O=C1C[C@H]2N[C@H]2[C@H]2CN12,1.374766407
N#C[C@]12C[N@@]3C[C@H]3[C@H]1O2,1.574248173
[H]/N=C1\OC[C@@H]1C1(O)CC1,1.081556977
C[C@@H]1[C@H](C)N=CO[C@@H]1C,1.17195514
C[N@@]1[C@@H]2[C@@H]3CC[C@]3(O)[C@@H]21,0.123705013
C[C@@]12C=C[C@@H](C#N)[C@@H]1O2,2.043547326
C#CC[C@H]1N[C@H]1[C@H]1CO1,1.541619017
C#C[C@]1(O)CN2CC[C@H]21,0.486801264
NC(=O)C(=O)[C@H]1CN1,1.78172979
O[C@]12[C@@H]3CC[C@H]1[C@@H]1[C@H]2[N@@]13,0.579831638
C[C@@]12CN=C3OC[C@@H]1[C@H]32,0.917153328
CC(C)C1=N[C@@H](C)CO1,1.2287254
O=C[C@H](O)[C@H]1C[C@H]2C[N@]21,1.268236803
[H]/N=C(/C=O)N1CC(=O)C1,1.527925402
[H]/N=C1/[C@@H](CO)CN1C=O,1.558347328
CCC[C@@H](CO)CC#N,2.136313869
O=C[C@]12CCC=C[C@H]1N2,1.030429974
[H]/N=C/OC[C@@H]1[C@@H]2CC[C@@H]21,1.044398507
N#CC(N)=NCC(=N)O,1.744056878
C[N@@]1C[C@H]1C(F)(F)F,1.380062902
C[C@@H]1[C@@H]2O[C@H]1/C2=N\O,1.157873649
O[C@H]1CC[C@H]2[C@@H]1[C@H]1C[N@]12,0.810068696
[H]/N=C(/C)N1CCN=C1O,0.993548497
N#C[C@@H]1OC1(CO)CO,2.402747412
[H]/N=C/N1C(=O)C[C@H]1C=O,1.537519674
[H]/N=C1\O[C@H]2C[C@H]3O[C@H]3[C@@H]12,1.689475396
CC1=C[C@H]2N[C@@]2(C)C1=O,0.95496695
O=C[C@]1(O)CN2CC1C2,1.040175291
O=C[C@@]12CN=CN1C2,1.807271132
OC[C@]12C[C@H]1[C@H]1C[N@@]1C2,0.546500247
CC(=O)N(C)[C@@H]1C[C@@H]1C,0.508067315
CN(C)[C@@H](CO)C(=O)O,0.521951255
C[C@H](C#C[C@H]1CN1)C=O,1.170634552
O[C@@]12C=C[C@@H]3C[N@]3[C@@H]1C2,0.796177903
O/N=C1\CC=C2CC[C@H]21,0.759461443
N=CN=C(O)N1CC1,1.672938793
O=CC[C@H]1NCCC1=O,1.112088799
CC(=O)Cc1cc[nH]n1,1.011415233
[H]/N=C1\C=C[C@@H]2OC[C@@H]2O1,1.556957273
[H]/N=C1/COCOC(=O)O1,2.420697453
N=C(O)C[C@H]1C[C@H]1C=O,2.007213559
N#CC[C@H]1O[C@H]1[C@H]1CO1,2.458700396
N#C[C@@]12C[N@]1CC2=O,2.424848658
CCC1=CCNCC1=O,0.589428963
OC1=NC=N[C@H]2C[C@H]2O1,0.985305903
O=CC1=CNC[C@@H]1CO,0.451918866
[H]/N=C1\O[C@H]2CN=CO[C@@H]12,1.838179275
C[C@H]1N=C(O)[C@@H]2C[C@H]1O2,1.348036564
N#CC1CC(=NO)C1,1.959093275
[H]/N=C1\O[C@H]2[C@H]3C[C@H]3O[C@@H]12,1.382616875
N=C(O)[C@H]1N[C@H]1CCO,1.447010488
C[C@H]1NC(=N)OCC1=O,0.88819167
O=C(O)[C@H]1CC2(CC2)N1,0.646472511
C[C@@H]1[C@H](CO)C[N@]2C[C@H]12,0.648996712
CCO[C@@H](C)C(=N)O,1.333943537
OCC[C@H]1CN=C(O)O1,2.048174299
O[C@H]1CN2C[C@]3(CN3)[C@@H]12,0.590998173
C1C[C@@]23O[C@@H]2COC3=N1,1.465517941
N#Cc1ocnc1CO,1.904530052
O=c1ncn2c(n1)CC2,3.434809558
CCc1c(C)o[nH]c1=N,0.586084245
C1C[C@@]23O[C@@H]2CN=C3O1,1.39694395
C[C@H]1N[C@]1(C)C(=N)O,1.211433979
[H]/N=C(\C)N(C)CC(=O)O,1.115181176
CC1=N[C@@]2(C)C[C@H]2CO1,0.395527184
C1=N[C@@H]2C[N@@]3[C@@H]2[C@H]3CO1,1.010015433
CC(C)OC(=O)N=CO,2.568354302
CCc1ccc(O)cn1,0.823162296
CO[C@H]1CN[C@H](C#N)C1,1.116828759
O[C@H]1C=CC[N@@]2C[C@@H]12,0.88712275
C[N@@]1C[C@H]1[C@@H](N)C(=O)O,0.710335534
N#CC(=O)[C@]1(C=O)CN1,2.650534683
N#C[C@@H]1CC(=O)[C@H]1CO,2.026996237
[H]/N=C1\OCCO[C@H]1C#N,2.317292429
O[C@@]1([C@H]2CO2)C[C@H]2N[C@H]21,0.849209949
C[C@H]1CN2[C@H]1[C@@H]1OC[C@@H]12,0.413890126
OCC[C@]12CC[C@H]1N2,1.064472747
C[C@H]1CC(=O)[C@H]1N=CO,1.009269166
N#CC1=NCC=CCO1,1.967737326
N=CN=C(O)[C@H]1CN1,1.796893229
C[C@]12N[C@H]1CC[C@H]2CO,0.583932104
COc1nonc1CN,1.5510462
N[C@H]1CO/C1=N\CCO,0.703972547
OC[C@H]1C[N@]2[C@@H]3[C@H]1C[C@@H]32,1.028266886
C[C@H]1[C@H]2[N@]1C[C@H]1O[C@]12C,0.697499362
C/N=c1\occ(OC)o1,0.197634761
O=COC1=NC[C@H](O)C1,1.828011092
O=C1CC[C@H]2[C@H]3[C@@H]1C[N@]32,1.060510619
O[C@H]1[C@H]2C[C@@H]3[C@@H]4[C@H]2[C@H]1[N@@]43,0.555959478
[H]/N=C1/CCC[C@H](CO)O1,1.366411028
C[C@]12O[C@H]1[C@H]1[C@@H]3CN1[C@@H]32,0.730501826
OC[C@H]1N[C@H]1C1COC1,1.533881121
C/N=C1/C[C@]2(C[C@H]2O)O1,1.159141296
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,0.837885615
O[C@@H]1[C@@H]2N3C[C@]2(O)[C@@H]13,1.461665852
C[C@H]1[C@H]2OCC[C@H]2N1C,0.134862977
N#C[C@H]1CO[C@H]1C1CC1,2.112737857
Nc1cn2cnoc2n1,0.142970646
C[C@H]1[C@@H]2[C@H]3[N@]2C[C@@]13O,0.915329412
[H]/N=C1\OC[C@H]2C[C@H]3[C@@H]1[N@@]23,1.20824447
OCc1noc(CO)n1,2.418048193
O=C1[C@H]2[C@H]3C[C@]1(O)C[N@]32,1.385751237
CN=C(O)CCOC=O,2.129694159
Cc1nonc1[C@H]1CO1,2.45921234
CN1C[C@@H](O)[C@H](C#N)C1,0.521611103
O[C@H]1CC2(CC2)[C@H]2N[C@@H]12,0.857220583
CO[C@@]1(C)C=C[C@H]2N[C@H]21,0.798408502
[H]/N=C1/CO[C@H](CO)O1,1.729690476
C#CC(=O)N(C)CCO,1.368738903
CCO[C@H]1[C@H]2[C@@H]3CN2[C@@H]31,0.749271568
C1C[C@@]2(CO2)[C@@]12CN2,1.185124127
C[C@H]1[C@H]2[C@H]3C(=O)[C@]1(C)[N@@]23,1.353804192
